escola,grupo ,tempo,pergunta,subitem,resposta,resposta_aberta
A,experimento,depois,31,8,Fi-lo durante o último ano,
A,experimento,depois,31,8,Fi-lo durante o último ano,
A,experimento,depois,31,8,Não o fiz e nunca o faria,
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,Fi-lo num passado mais distante,
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,Não o fiz e nunca o faria,
A,experimento,depois,31,8,Fi-lo durante o último ano,
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,Fi-lo num passado mais distante,
A,experimento,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,8,Fi-lo durante o último ano,
A,controle,depois,31,8,Não o fiz e nunca o faria,
A,controle,depois,31,8,Não o fiz e nunca o faria,
A,controle,depois,31,8,Fi-lo num passado mais distante,
A,controle,depois,31,8,Não o fiz e nunca o faria,
A,controle,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,8,Não o fiz e nunca o faria,
A,controle,depois,31,8,Não o fiz e nunca o faria,
A,controle,depois,31,8,Não o fiz e nunca o faria,
A,controle,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,8,Fi-lo num passado mais distante,
A,controle,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,8,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,Fi-lo durante o último ano,
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,Fi-lo durante o último ano,
A,experimento,antes,31,9,Fi-lo num passado mais distante,
A,experimento,antes,31,9,Fi-lo durante o último ano,
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,Fi-lo num passado mais distante,
A,experimento,antes,31,9,Fi-lo num passado mais distante,
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,Não o fiz e nunca o faria,
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,Fi-lo num passado mais distante,
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,Fi-lo durante o último ano,
A,experimento,antes,31,9,Não o fiz e nunca o faria,
A,experimento,antes,31,9,Fi-lo num passado mais distante,
A,experimento,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,9,Fi-lo num passado mais distante,
A,controle,antes,31,9,Fi-lo num passado mais distante,
A,controle,antes,31,9,Não o fiz e nunca o faria,
A,controle,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,9,Fi-lo durante o último ano,
A,controle,antes,31,9,Fi-lo num passado mais distante,
A,controle,antes,31,9,Fi-lo num passado mais distante,
A,controle,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,9,Fi-lo num passado mais distante,
A,controle,antes,31,9,Fi-lo durante o último ano,
A,controle,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,9,Fi-lo durante o último ano,
A,controle,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Fi-lo durante o último ano,
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Fi-lo durante o último ano,
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Não o fiz e nunca o faria,
A,experimento,depois,31,9,Fi-lo durante o último ano,
A,experimento,depois,31,9,Fi-lo num passado mais distante,
A,experimento,depois,31,9,Fi-lo durante o último ano,
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Fi-lo num passado mais distante,
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Fi-lo num passado mais distante,
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Fi-lo num passado mais distante,
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Fi-lo num passado mais distante,
A,experimento,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,9,Fi-lo durante o último ano,
A,controle,depois,31,9,Fi-lo num passado mais distante,
A,controle,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,9,Fi-lo num passado mais distante,
A,controle,depois,31,9,Fi-lo durante o último ano,
A,controle,depois,31,9,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,9,Fi-lo num passado mais distante,
A,controle,depois,31,9,Fi-lo num passado mais distante,
A,controle,depois,31,9,Fi-lo durante o último ano,
A,controle,depois,31,9,Fi-lo num passado mais distante,
A,controle,depois,31,9,Fi-lo durante o último ano,
A,controle,depois,31,9,Fi-lo durante o último ano,
A,controle,depois,31,9,Fi-lo durante o último ano,
A,controle,depois,31,9,Fi-lo num passado mais distante,
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,Não o fiz e nunca o faria,
A,experimento,antes,31,10,Fi-lo num passado mais distante,
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,10,Não o fiz e nunca o faria,
A,controle,antes,31,10,Não o fiz e nunca o faria,
A,controle,antes,31,10,Não o fiz e nunca o faria,
A,controle,antes,31,10,Não o fiz e nunca o faria,
A,controle,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,10,Não o fiz e nunca o faria,
A,controle,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,10,Fi-lo num passado mais distante,
A,controle,antes,31,10,Não o fiz e nunca o faria,
A,controle,antes,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,Não o fiz e nunca o faria,
A,experimento,depois,31,10,Fi-lo num passado mais distante,
A,experimento,depois,31,10,Fi-lo durante o último ano,
A,experimento,depois,31,10,Fi-lo durante o último ano,
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,Fi-lo num passado mais distante,
A,experimento,depois,31,10,Não o fiz e nunca o faria,
A,experimento,depois,31,10,Não o fiz e nunca o faria,
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,Não o fiz e nunca o faria,
A,experimento,depois,31,10,Não o fiz e nunca o faria,
A,experimento,depois,31,10,Fi-lo num passado mais distante,
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,Fi-lo num passado mais distante,
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,Não o fiz e nunca o faria,
A,controle,depois,31,10,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Fi-lo durante o último ano,
A,experimento,antes,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,11,Fi-lo num passado mais distante,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,controle,antes,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Fi-lo durante o último ano,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Fi-lo num passado mais distante,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,11,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,experimento,depois,31,11,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,11,Fi-lo num passado mais distante,
A,experimento,depois,31,11,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,controle,depois,31,11,Não o fiz e nunca o faria,
A,experimento,antes,31,12,Não o fiz e nunca o faria,
A,experimento,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,experimento,antes,31,12,Não o fiz e nunca o faria,
A,experimento,antes,31,12,Não o fiz e nunca o faria,
A,experimento,antes,31,12,Não o fiz e nunca o faria,
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,experimento,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,experimento,antes,31,12,Não o fiz e nunca o faria,
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,experimento,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,experimento,antes,31,12,Não o fiz e nunca o faria,
A,experimento,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,12,Fi-lo num passado mais distante,
A,experimento,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,antes,31,12,Não o fiz e nunca o faria,
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,experimento,antes,31,12,Fi-lo durante o último ano,
A,controle,antes,31,12,Não o fiz e nunca o faria,
A,controle,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,12,Fi-lo durante o último ano,
A,controle,antes,31,12,Não o fiz e nunca o faria,
A,controle,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,12,Fi-lo durante o último ano,
A,controle,antes,31,12,Não o fiz e nunca o faria,
A,controle,antes,31,12,Não o fiz e nunca o faria,
A,controle,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,antes,31,12,Fi-lo durante o último ano,
A,controle,antes,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,Não o fiz e nunca o faria,
A,experimento,depois,31,12,Fi-lo durante o último ano,
A,experimento,depois,31,12,Fi-lo durante o último ano,
A,experimento,depois,31,12,Fi-lo durante o último ano,
A,experimento,depois,31,12,Não o fiz e nunca o faria,
A,experimento,depois,31,12,Fi-lo durante o último ano,
A,experimento,depois,31,12,Fi-lo num passado mais distante,
A,experimento,depois,31,12,Não o fiz e nunca o faria,
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,Não o fiz e nunca o faria,
A,experimento,depois,31,12,Fi-lo durante o último ano,
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,Fi-lo num passado mais distante,
A,experimento,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,experimento,depois,31,12,Fi-lo durante o último ano,
A,controle,depois,31,12,Não o fiz e nunca o faria,
A,controle,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,12,Fi-lo durante o último ano,
A,controle,depois,31,12,Não o fiz e nunca o faria,
A,controle,depois,31,12,Não o fiz e nunca o faria,
A,controle,depois,31,12,Não o fiz e nunca o faria,
A,controle,depois,31,12,Não o fiz e nunca o faria,
A,controle,depois,31,12,Não o fiz e nunca o faria,
A,controle,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
A,controle,depois,31,12,Fi-lo durante o último ano,
A,controle,depois,31,12,Fi-lo durante o último ano,
A,controle,depois,31,12,Não o fiz e nunca o faria,
A,controle,depois,31,12,"Não o fiz, mas poderia tê-lo feito",
